2000
SSSSRLRRLSLRLSS,10
SLRRS,48
SLRRSR,48
SLRRSRS,45
SLRRSRSS,42
SLRRSRSSL,41
SLRRSRSSLS,40
SLRRSRSSLSR,36
SLRRSRSSLSRR,33
SLRRSRSSLSRRS,31
SLRRSRSSLSRRSL,17
SLRRSRSSLSRRSLR,17
SRS,11
SRSL,11
SRSLR,10
SRSLRL,10
SRSLRLS,10
SRSLRLSS,10
SRSLRLSSS,8
SRSLRLSSSS,8
SRSLRLSSSSR,8
SRSLRLSSSSRS,8
SRSLRLSSSSRSL,8
SRSLRLSSSSRSLR,7
SRSLRLSSSSRSLRL,7
RR,59
RRL,58
RRLR,51
RRLRR,48
RRLRRS,46
RRLRRSS,4
RRLRRSSS,4
RRLRRSSSS,4
RRLRRSSSSR,3
RRLRRSSSSRL,3
RRLRRSSSSRLR,3
RRLRRSSSSRLRL,3
RRLRRSSSSRLRLR,3
RRLRRSSSSRLRLRL,3
SLLRL,62
SLLRLS,58
SLLRLSL,56
SLLRLSLS,55
SLLRLSLSR,54
SLLRLSLSRR,51
SLLRLSLSRRL,40
SLLRLSLSRRLL,36
SLLRLSLSRRLLR,29
SLLRLSLSRRLLRR,21
SLLRLSLSRRLLRRS,21
SLLRRSLLRLSR,17
SLLRRSLLRLSRL,17
SLLRRSLLRLSRLR,17
SLLRRSLLRLSRLRR,17
SLLRRSLLRR,334
SLLRRSLLRRS,318
SLLRRSLLRRSR,302
SLLRRSLLRRSRS,281
SLLRRSLLRRSRSL,266
SLLRRSLLRRSRSLL,251
SLLRRSLLRRSRL,21
SLLRRSLLRRSRLR,15
SLLRRSLLRRSRLRS,15
SLLRRSLLRRL,16
SLLRRSLLRRLS,7
SLLRRSLLRRLSS,4
SLLRRSLLRRLSSR,2
SLLRRSLLRRLSSRS,2
SLLRRSLLRRSRSLS,8
SLLRRSLLRRSRSS,15
SLLRRSLLRRSRSSS,4
SLLRSL,46
SLLRSLS,4
SLLRSLSR,4
SLLRSLSRS,4
SLLRSLSRSS,3
SLLRSLSRSSL,3
SLLRSLSRSSLS,3
SLLRSLSRSSLSR,3
SLLRSLSRSSLSRS,3
SLLRSLSRSSLSRSS,3
SLLRRSLLRRSS,8
SLLRRSLLRRSSS,8
SLLRRSLLRRSSSS,8
SLLRRSLLRRSSSSL,6
SLLRRSLLRRSL,8
SLLRRSLLRRSLR,8
SLLRRSLLRRSLRR,8
SLLRRSLLRRSLRRS,3
SLLSR,66
SLLSRL,16
SLLSRLS,15
SLLSRLSR,15
SLLSRLSRR,14
SLLSRLSRRL,14
SLLSRLSRRLR,14
SLLSRLSRRLRR,9
SLLSRLSRRLRRL,9
SLLSRLSRRLRRLL,9
SLLSRLSRRLRRLLR,5
RLLR,1
RLLRL,1
RLLRLR,1
RLLRLRR,1
RLLRLRRS,1
RLLRLRRSL,1
RLLRLRRSLR,1
RLLRLRRSLRS,1
RLLRLRRSLRSL,1
RLLRLRRSLRSLL,1
RLLRLRRSLRSLLS,1
RLLRLRRSLRSLLSR,1
LL,59
LLR,53
LLRS,10
LLRSS,10
LLRSSR,10
LLRSSRR,10
LLRSSRRL,8
LLRSSRRLL,7
LLRSSRRLLR,7
LLRSSRRLLRL,4
LLRSSRRLLRLL,4
LLRSSRRLLRLLS,4
LLRSSRRLLRLLSS,4
LLRSSRRLLRLLSSS,4
SLLRRSR,42
SLLRRSRL,40
SLLRRSRLR,40
SLLRRSRLRR,38
SLLRRSRLRRL,38
SLLRRSRLRRLR,36
SLLRRSRLRRLRS,32
SLLRRSRLRRLRSS,32
SLLRRSRLRRLRSSS,16
SLLRRSS,40
SLLRRSSS,33
SLLRRSSSS,30
SLLRRSSSSS,25
SLLRRSSSSSR,25
SLLRRSSSSSRS,4
SLLRRSSSSSRSR,4
SLLRRSSSSSRSRL,4
SLLRRSSSSSRSRLS,4
SSSSRLSLSS,1
SSSSRLSLSSR,1
SSSSRLSLSSRS,1
SSSSRLSLSSRSL,1
SSSSRLSLSSRSLS,1
SSSSRLSLSSRSLSL,1
SLSR,40
SLSRS,17
SLSRSR,14
SLSRSRR,13
SLSRSRRL,13
SLSRSRRLS,13
SLSRSRRLSS,12
SLSRSRRLSSR,11
SLSRSRRLSSRL,11
SLSRSRRLSSRLL,11
SLSRSRRLSSRLLS,11
SLSRSRRLSSRLLSR,3
SLLRRSLLS,814
SLLRRSLLSR,106
SLLRRSLLSRL,99
SLLRRSLLSRLR,13
SLLRRSLLSRLRS,6
SLLRRSLLSRLRSS,6
SLLRRSLLSRLRSSL,6
RRLRRSL,42
RRLRRSLL,42
RRLRRSLLS,39
RRLRRSLLSS,36
RRLRRSLLSSR,1
RRLRRSLLSSRL,1
RRLRRSLLSSRLL,1
RRLRRSLLSSRLLR,1
RRLRRSLLSSRLLRR,1
SLLRRSLLRRLSL,3
SLLRRSLLRRLSLS,3
SLLRRSLLRRLSLSR,3
SSL,8
SSLS,8
SSLSR,8
SSLSRL,4
SSLSRLS,4
SSLSRLSS,4
SSLSRLSSR,4
SSLSRLSSRR,4
SSLSRLSSRRL,4
SSLSRLSSRRLL,3
SSLSRLSSRRLLR,3
SSLSRLSSRRLLRS,3
SSLSRLSSRRLLRSL,3
SLLRRSLLSRLRL,7
SLLRRSLLSRLRLL,5
SLLRRSLLSRLRLLR,5
SLLRRSLLRRSRSLR,7
SLLSRLSRRLRS,3
SLLSRLSRRLRSS,3
SLLSRLSRRLRSSR,3
SLLSRLSRRLRSSRL,3
SLLRRSLLRRSSSSR,1
RRLRRSLLSSL,34
RRLRRSLLSSLS,31
RRLRRSLLSSLSS,31
RRLRRSLLSSLSSL,26
RRLRRSLLSSLSSLR,26
RRLRRL,2
RRLRRLL,2
RRLRRLLR,2
RRLRRLLRR,2
RRLRRLLRRL,2
RRLRRLLRRLL,2
RRLRRLLRRLLR,2
RRLRRLLRRLLRS,2
RRLRRLLRRLLRSL,2
RRLRRLLRRLLRSLS,1
SLLRRSLLRRLL,9
SLLRRSLLRRLLR,9
SLLRRSLLRRLLRL,6
SLLRRSLLRRLLRLR,6
SLLRRSLLRRSRSSR,11
LLRSSRRLLRR,3
LLRSSRRLLRRS,3
LLRSSRRLLRRSR,3
LLRSSRRLLRRSRL,3
LLRSSRRLLRRSRLL,3
SRSLRLSSL,2
SRSLRLSSLS,2
SRSLRLSSLSS,2
SRSLRLSSLSSS,2
SRSLRLSSLSSSL,2
SRSLRLSSLSSSLS,2
SRSLRLSSLSSSLSS,2
SLLSSLRLRSRS,2
SLLSSLRLRSRSR,2
SLLSSLRLRSRSRS,2
SLLSSLRLRSRSRSL,2
SLLRLSLSRS,2
SLLRLSLSRSS,2
SLLRLSLSRSSL,2
SLLRLSLSRSSLL,2
SLLRLSLSRSSLLR,2
SLLRLSLSRSSLLRR,2
SLLRRSSSSSRL,20
SLLRRSSSSSRLL,19
SLLRRSSSSSRLLS,4
SLLRRSSSSSRLLSR,4
SLRRSRSSLSS,4
SLRRSRSSLSSS,4
SLRRSRSSLSSSR,4
SLRRSRSSLSSSRR,4
SLRRSRSSLSSSRRS,4
SLLRRSLRRSLSL,3
SLLRRSLRRSLSLR,3
SLLRRSLRRSLSLRL,3
SLLSSR,6
SLLSSRS,4
SLLSSRSL,4
SLLSSRSLS,3
SLLSSRSLSL,3
SLLSSRSLSLR,3
SLLSSRSLSLRL,3
SLLSSRSLSLRLL,3
SLLSSRSLSLRLLR,3
SLLSSRSLSLRLLRR,3
SSR,9
SSRR,3
SSRRL,3
SSRRLL,3
SSRRLLR,3
SSRRLLRS,3
SSRRLLRSS,3
SSRRLLRSSL,3
SSRRLLRSSLR,3
SSRRLLRSSLRR,3
SSRRLLRSSLRRL,3
SSRRLLRSSLRRLR,3
SSRRLLRSSLRRLRR,3
SLLRRSLRRSLSRSL,1
SSLSRR,2
SSLSRRL,2
SSLSRRLS,2
SSLSRRLSR,2
SSLSRRLSRS,2
SSLSRRLSRSR,2
SSLSRRLSRSRL,2
SSLSRRLSRSRLS,2
SSLSRRLSRSRLSR,2
SSLSRRLSRSRLSRR,2
LLRR,42
LLRRS,37
LLRRSL,34
LLRRSLR,33
LLRRSLRR,32
LLRRSLRRS,21
LLRRSLRRSS,16
LLRRSLRRSSL,16
LLRRSLRRSSLS,7
LLRRSLRRSSLSS,2
LLRRSLRRSSLSSL,2
LLRRSLRRSSLSSLL,2
SSRS,6
SSRSS,6
SSRSSR,6
SSRSSRR,6
SSRSSRRL,6
SSRSSRRLR,6
SSRSSRRLRL,6
SSRSSRRLRLS,5
SSRSSRRLRLSR,5
SSRSSRRLRLSRS,5
SSRSSRRLRLSRSS,5
SSRSSRRLRLSRSSR,5
SLSL,2
SLSLL,2
SLSLLR,2
SLSLLRS,2
SLSLLRSR,1
SLSLLRSRS,1
SLSLLRSRSL,1
SLSLLRSRSLS,1
SLSLLRSRSLSR,1
SLSLLRSRSLSRR,1
SLSLLRSRSLSRRS,1
SLSLLRSRSLSRRSS,1
RRLRRLLRRLLRSLL,1
SLLRRSLLSRLRLS,2
SLLRRSLLSRLRLSR,2
RRLRRSLLSSLSSR,5
RRLRRSLLSSLSSRL,3
SLLRRLL,10
SLLRRLLS,7
SLLRRLLSL,3
SLLRRLLSLR,3
SLLRRLLSLRR,3
SLLRRLLSLRRL,3
SLLRRLLSLRRLR,3
SLLRRLLSLRRLRL,3
SLLRRLLSLRRLRLL,3
SLLRRSLSRRLLSS,1
SLLRRSLSRRLLSSR,1
SLLRRSSSSR,5
SLLRRSSSSRL,5
SLLRRSSSSRLL,5
SLLRRSSSSRLLR,5
SLLRRSSSSRLLRL,5
SLLRRSSSSRLLRLL,5
LLRL,1
LLRLS,1
LLRLSS,1
LLRLSSL,1
LLRLSSLR,1
LLRLSSLRR,1
LLRLSSLRRL,1
LLRLSSLRRLL,1
LLRLSSLRRLLS,1
LLRLSSLRRLLSR,1
LLRLSSLRRLLSRS,1
LLRLSSLRRLLSRSS,1
SLSSSSLLRLLRR,1
SLSSSSLLRLLRRL,1
SLSSSSLLRLLRRLR,1
SLLRRSLLRRSLRRL,5
SLLRSLL,42
SLLRSLLS,40
SLLRSLLSR,40
SLLRSLLSRR,38
SLLRSLLSRRL,38
SLLRSLLSRRLS,37
SLLRSLLSRRLSS,35
SLLRSLLSRRLSSL,31
SLLRSLLSRRLSSLL,29
LLRRSLRRSSLSR,5
LLRRSLRRSSLSRS,5
LLRRSLRRSSLSRSS,3
SLLRRSLLRRSRLS,6
SLLRRSLLRRSRLSS,3
SLLRRLLR,3
SLLRRLLRS,3
SLLRRLLRSS,3
SLLRRLLRSSS,3
SLLRRLLRSSSR,3
SLLRRLLRSSSRR,3
SLLRRLLRSSSRRL,1
SLLRRLLRSSSRRLL,1
SLLRRLLSS,4
SLLRRLLSSL,4
SLLRRLLSSLS,4
SLLRRLLSSLSR,4
SLLRRLLSSLSRR,4
SLLRRLLSSLSRRL,4
SLLRRLLSSLSRRLR,4
SLLRRSLRL,40
SLLRRSLRLS,38
SLLRRSLRLSR,37
SLLRRSLRLSRR,35
SLLRRSLRLSRRS,34
SLLRRSLRLSRRSS,20
SLLRRSLRLSRRSSL,20
SLRRSRSSLSRRL,2
SLRRSRSSLSRRLS,2
SLRRSRSSLSRRLSR,2
SLLRSLSRSL,1
SLLRSLSRSLS,1
SLLRSLSRSLSR,1
SLLRSLSRSLSRL,1
SLLRSLSRSLSRLR,1
SLLRSLSRSLSRLRR,1
SLSRSRRLSSRLLSL,8
SRLLSLRRS,5
SRLLSLRRSS,5
SRLLSLRRSSS,5
SRLLSLRRSSSR,4
SRLLSLRRSSSRL,4
SRLLSLRRSSSRLL,4
SRLLSLRRSSSRLLR,4
SLLRRLLRSSSRRS,2
SLLRRLLRSSSRRSL,2
SLLRRSLLSRLL,82
SLLRRSLLSRLLS,79
SLLRRSLLSRLLSS,76
SLLRRSLLSRLLSSR,76
SLLRRSSSSSRLLR,15
SLLRRSSSSSRLLRR,13
SLLRRSRLRRLRL,4
SLLRRSRLRRLRLS,4
SLLRRSRLRRLRLSL,3
SLLRRSLLRS,4
SLLRRSLLRSS,4
SLLRRSLLRSSR,4
SLLRRSLLRSSRS,4
SLLRRSLLRSSRSR,4
SLLRRSLLRSSRSRR,4
SLLRSSSLSRRLL,1
SLLRSSSLSRRLLR,1
SLLRSSSLSRRLLRL,1
SLLRRSLRRSLR,1
SLLRRSLRRSLRL,1
SLLRRSLRRSLRLR,1
SLLRRSLRRSLRLRR,1
SLLRRSLLRRSRLSL,3
LLRRSLRL,1
LLRRSLRLR,1
LLRRSLRLRR,1
LLRRSLRLRRS,1
LLRRSLRLRRSL,1
LLRRSLRLRRSLR,1
LLRRSLRLRRSLRL,1
LLRRSLRLRRSLRLR,1
SLLRSSSLSRRLS,2
SLLRSSSLSRRLSS,1
SLLRSSSLSRRLSSR,1
SLLRSSSLSRRLSR,1
SLLRSSSLSRRLSRR,1
SLLRRSLLRRLLRR,3
SLLRRSLLRRLLRRS,3
SLLSRS,45
SLLSRSR,39
SLLSRSRR,33
SLLSRSRRL,33
SLLSRSRRLL,32
SLLSRSRRLLS,31
SLLSRSRRLLSL,28
SLLSRSRRLLSLR,21
SLLSRSRRLLSLRS,21
SLLSRSRRLLSLRSR,16
SLLRSLLSRRLSSS,2
SLLRSLLSRRLSSSL,2
SLLRRLSLRLSRL,4
SLLRRLSLRLSRLL,4
SLLRRLSLRLSRLLS,3
LLRRSLL,1
LLRRSLLR,1
LLRRSLLRL,1
LLRRSLLRLS,1
LLRRSLLRLSR,1
LLRRSLLRLSRR,1
LLRRSLLRLSRRL,1
LLRRSLLRLSRRLL,1
LLRRSLLRLSRRLLR,1
SLLSRLSRRLRRLLS,4
SRLLSLRRSSSS,1
SRLLSLRRSSSSS,1
SRLLSLRRSSSSSL,1
SRLLSLRRSSSSSLR,1
SLLRRLSLRR,2
SLLRRLSLRRS,2
SLLRRLSLRRSR,1
SLLRRLSLRRSRS,1
SLLRRLSLRRSRSS,1
SLLRRLSLRRSRSSL,1
SLLSRR,5
SLLSRRL,5
SLLSRRLL,5
SLLSRRLLR,5
SLLSRRLLRR,5
SLLSRRLLRRS,5
SLLSRRLLRRSL,5
SLLSRRLLRRSLL,5
SLLSRRLLRRSLLR,5
SLLSRRLLRRSLLRR,5
SLSRSRRLSSS,1
SLSRSRRLSSSL,1
SLSRSRRLSSSLS,1
SLSRSRRLSSSLSS,1
SLSRSRRLSSSLSSR,1
SLLRLSLSRL,1
SLLRLSLSRLR,1
SLLRLSLSRLRR,1
SLLRLSLSRLRRS,1
SLLRLSLSRLRRSL,1
SLLRLSLSRLRRSLL,1
SLLRRSLSRRS,4
SLLRRSLSRRSS,4
SLLRRSLSRRSSS,4
SLLRRSLSRRSSSL,4
SLLRRSLSRRSSSLS,2
SLSRSRRLSL,1
SLSRSRRLSLR,1
SLSRSRRLSLRL,1
SLSRSRRLSLRLS,1
SLSRSRRLSLRLSR,1
SLSRSRRLSLRLSRL,1
LLS,6
LLSS,6
LLSSR,6
LLSSRL,3
LLSSRLS,3
LLSSRLSR,3
LLSSRLSRS,3
LLSSRLSRSL,3
LLSSRLSRSLL,3
LLSSRLSRSLLR,3
LLSSRLSRSLLRL,3
LLSSRLSRSLLRLR,3
LLSSRLSRSLLRLRL,3
SRLLSS,3
SRLLSSR,3
SRLLSSRR,2
SRLLSSRRS,2
SRLLSSRRSS,2
SRLLSSRRSSS,2
SRLLSSRRSSSS,2
SRLLSSRRSSSSL,2
SRLLSSRRSSSSLR,2
SRLLSSRRSSSSLRS,2
SLLRLSLSRRLLRL,2
SLLRLSLSRRLLRLS,2
RRLRL,2
RRLRLS,2
RRLRLSL,2
RRLRLSLS,2
RRLRLSLSL,2
RRLRLSLSLS,2
RRLRLSLSLSR,2
RRLRLSLSLSRS,2
RRLRLSLSLSRSL,2
RRLRLSLSLSRSLL,2
RRLRLSLSLSRSLLR,2
SSLSRLSSRRLR,1
SSLSRLSSRRLRL,1
SSLSRLSSRRLRLS,1
SSLSRLSSRRLRLSL,1
SLLRRSLLRRLSSS,2
SLLRRSLLRRLSSSS,2
LLRRSLRRSSLSRSL,2
LLRSSRRLR,1
LLRSSRRLRL,1
LLRSSRRLRLR,1
LLRSSRRLRLRL,1
LLRSSRRLRLRLR,1
LLRSSRRLRLRLRR,1
LLRSSRRLRLRLRRL,1
SLRRSRSSLSRL,3
SLRRSRSSLSRLR,3
SLRRSRSSLSRLRS,1
SLRRSRSSLSRLRSL,1
LLSSRS,3
LLSSRSR,3
LLSSRSRR,3
LLSSRSRRL,3
LLSSRSRRLL,3
LLSSRSRRLLS,3
LLSSRSRRLLSS,3
LLSSRSRRLLSSR,2
LLSSRSRRLLSSRR,2
LLSSRSRRLLSSRRS,2
SRLLSLRRLSL,1
SRLLSLRRLSLL,1
SRLLSLRRLSLLR,1
SRLLSLRRLSLLRS,1
SRLLSLRRLSLLRSL,1
SLLSSRL,2
SLLSSRLS,2
SLLSSRLSR,2
SLLSSRLSRS,2
SLLSSRLSRSR,2
SLLSSRLSRSRS,2
SLLSSRLSRSRSR,2
SLLSSRLSRSRSRR,2
SLSRSL,2
SLSRSLL,2
SLSRSLLR,2
SLSRSLLRS,2
SLSRSLLRSS,1
SLSRSLLRSSL,1
SLSRSLLRSSLS,1
SLSRSLLRSSLSR,1
SLSRSLLRSSLSRR,1
SLSRSLLRSSLSRRS,1
LR,4
LRL,4
LRLS,4
LRLSL,4
LRLSLL,4
LRLSLLR,4
LRLSLLRL,3
LRLSLLRLR,3
LRLSLLRLRL,3
LRLSLLRLRLS,3
LRLSLLRLRLSS,3
LRLSLLRLRLSSL,3
LRLSLLRLRLSSLR,3
LRLSLLRLRLSSLRS,3
SLSRR,20
SLSRRS,20
SLSRRSL,20
SLSRRSLS,19
SLSRRSLSR,17
SLSRRSLSRR,17
SLSRRSLSRRL,16
SLSRRSLSRRLR,15
SLSRRSLSRRLRR,15
SLSRRSLSRRLRRL,15
SLSRRSLSRRLRRLS,15
SLLSRSRRLLSLS,7
SLLSRSRRLLSLSS,7
SLLSRSRRLLSLSSL,4
SLLRRSLLSRR,4
SLLRRSLLSRRL,4
SLLRRSLLSRRLR,4
SLLRRSLLSRRLRL,1
SLLRRSLLSRRLRLS,1
RRS,1
RRSL,1
RRSLL,1
RRSLLR,1
RRSLLRR,1
RRSLLRRS,1
RRSLLRRSS,1
RRSLLRRSSS,1
RRSLLRRSSSS,1
RRSLLRRSSSSS,1
RRSLLRRSSSSSS,1
RRSLLRRSSSSSSS,1
RRSLLRRSSSSSSSR,1
SLLSRLSRRLRL,2
SLLSRLSRRLRLR,2
SLLSRLSRRLRLRL,2
SLLSRLSRRLRLRLS,2
SLLRRSSSL,2
SLLRRSSSLL,2
SLLRRSSSLLR,2
SLLRRSSSLLRR,2
SLLRRSSSLLRRL,2
SLLRRSSSLLRRLS,2
SLLRRSSSLLRRLSL,2
SLLRRSLLSRRLRS,2
SLLRRSLLSRRLRSR,2
SLLRLSLSS,1
SLLRLSLSSS,1
SLLRLSLSSSL,1
SLLRLSLSSSLS,1
SLLRLSLSSSLSS,1
SLLRLSLSSSLSSS,1
SLLRLSLSSSLSSSR,1
SLLSRSRL,3
SLLSRSRLR,3
SLLSRSRLRS,2
SLLSRSRLRSL,1
SLLSRSRLRSLL,1
SLLSRSRLRSLLR,1
SLLSRSRLRSLLRR,1
SLLSRSRLRSLLRRS,1
SLLRRSLLSRLS,4
SLLRRSLLSRLSR,4
SLLRRSLLSRLSRS,4
SLLRRSLLSRLSRSL,3
SLLRLSLSRRLLRS,6
SLLRLSLSRRLLRSR,6
SLLRRSLRS,2
SLLRRSLRSR,2
SLLRRSLRSRL,2
SLLRRSLRSRLL,2
SLLRRSLRSRLLS,2
SLLRRSLRSRLLSL,2
SLLRRSLRSRLLSLR,1
SLLRRSLLSS,708
SLLRRSLLSSL,662
SLLRRSLLSSLS,626
SLLRRSLLSSLSR,626
SLLRRSLLSSLSRS,36
SLLRRSLLSSLSRSR,15
SLSLLRSL,1
SLSLLRSLR,1
SLSLLRSLRR,1
SLSLLRSLRRL,1
SLSLLRSLRRLL,1
SLSLLRSLRRLLR,1
SLSLLRSLRRLLRS,1
SLSLLRSLRRLLRSL,1
SLLRRSLLSRRLRR,1
SLLRRSLLSRRLRRL,1
RLLSSRLS,2
RLLSSRLSS,2
RLLSSRLSSS,2
RLLSSRLSSSR,2
RLLSSRLSSSRS,2
RLLSSRLSSSRSL,2
RLLSSRLSSSRSLR,2
RLLSSRLSSSRSLRR,2
SLLRRSLLSRS,3
SLLRRSLLSRSS,3
SLLRRSLLSRSSR,3
SLLRRSLLSRSSRL,2
SLLRRSLLSRSSRLL,2
SLLRRSLLSRLLSR,3
SLLRRSLLSRLLSRS,1
SLLRRSLRSRLLSLS,1
SRLLSLS,3
SRLLSLSR,3
SRLLSLSRR,3
SRLLSLSRRL,2
SRLLSLSRRLS,2
SRLLSLSRRLSL,2
SRLLSLSRRLSLL,2
SRLLSLSRRLSLLR,2
SRLLSLSRRLSLLRL,1
SLLRLR,4
SLLRLRR,4
SLLRLRRS,4
SLLRLRRSS,4
SLLRLRRSSR,4
SLLRLRRSSRS,3
SLLRLRRSSRSL,3
SLLRLRRSSRSLR,3
SLLRLRRSSRSLRL,3
SLLRLRRSSRSLRLR,3
SLLRRLSLRLSRLLR,1
SLRL,2
SLRLS,2
SLRLSS,2
SLRLSSS,2
SLRLSSSS,2
SLRLSSSSR,2
SLRLSSSSRL,2
SLRLSSSSRLL,2
SLRLSSSSRLLR,2
SLRLSSSSRLLRL,1
SLRLSSSSRLLRLS,1
SLRLSSSSRLLRLSL,1
SLLRLSR,1
SLLRLSRS,1
SLLRLSRSS,1
SLLRLSRSSR,1
SLLRLSRSSRS,1
SLLRLSRSSRSS,1
SLLRLSRSSRSSL,1
SLLRLSRSSRSSLS,1
SLLRLSRSSRSSLSL,1
SSSL,1
SSSLS,1
SSSLSL,1
SSSLSLS,1
SSSLSLSR,1
SSSLSLSRR,1
SSSLSLSRRS,1
SSSLSLSRRSS,1
SSSLSLSRRSSR,1
SSSLSLSRRSSRS,1
SSSLSLSRRSSRSL,1
SSSLSLSRRSSRSLS,1
SLLRRSLLSRSSRS,1
SLLRRSLLSRSSRSR,1
SLLRRSLLSSLSRSL,21
SLLRRSLLSSS,27
SLLRRSLLSSSL,24
SLLRRSLLSSSLR,23
SLLRRSLLSSSLRL,22
SLLRRSLLSSSLRLL,21
SLSRSS,1
SLSRSSL,1
SLSRSSLR,1
SLSRSSLRL,1
SLSRSSLRLL,1
SLSRSSLRLLS,1
SLSRSSLRLLSL,1
SLSRSSLRLLSLR,1
SLSRSSLRLLSLRS,1
SLSRSSLRLLSLRSR,1
SLLRRSLLSSR,19
SLLRRSLLSSRS,11
SLLRRSLLSSRSR,8
SLLRRSLLSSRSRS,8
SLLRRSLLSSRSRSR,6
SLLSRSL,5
SLLSRSLS,4
SLLSRSLSL,4
SLLSRSLSLS,4
